Step,Loss,Batch Size,Train Accuracy,Test Accuracy
4298,1.9321499,16,0.5,
4299,1.8131394,16,0.3125,
4300,2.022674,16,0.25,0.3306
4301,2.192892,16,0.3125,
4302,2.570526,16,0.3125,
4303,1.8571773,16,0.375,
4304,1.7493485,16,0.5,
4305,1.8537929,16,0.3125,
4306,2.2360601,16,0.375,
4307,1.9990017,16,0.3125,
4308,2.0448813,16,0.3125,
4309,2.0457182,16,0.375,
4310,2.4391952,16,0.375,
4311,2.6465845,16,0.3125,
4312,1.536316,16,0.5625,
4313,1.8492246,16,0.5,
4314,2.4295907,16,0.125,
4315,2.4934094,16,0.25,
4316,2.492004,16,0.1875,
4317,2.4798894,16,0.1875,
4318,2.2580369,16,0.3125,
4319,2.3498356,16,0.3125,
4320,1.94492,16,0.5,
4321,2.2708082,16,0.5,
4322,2.25032,16,0.1875,
4323,1.7481059,16,0.5,
4324,2.264086,16,0.4375,
4325,2.2548687,16,0.3125,
4326,2.1829455,16,0.5,
4327,2.31677,16,0.4375,
4328,1.9684668,16,0.4375,
4329,3.0078702,16,0.3125,
4330,1.7707647,16,0.5625,
4331,2.1244442,16,0.3125,
4332,2.5829964,16,0.1875,
4333,2.6021764,16,0.4375,
4334,1.8668367,16,0.625,
4335,2.353269,16,0.375,
4336,2.0852838,16,0.3125,
4337,1.9595764,16,0.5,
4338,1.6323345,16,0.4375,
4339,1.9274985,16,0.375,
4340,2.3520694,16,0.3125,
4341,2.1252398,16,0.375,
4342,2.5600543,16,0.125,
4343,2.3582587,16,0.25,
4344,2.343482,16,0.375,
4345,1.9073477,16,0.5,
4346,1.94547,16,0.4375,
4347,2.1729343,16,0.5625,
4348,2.216616,16,0.375,
4349,2.4034429,16,0.3125,
4350,2.0686407,16,0.3125,
4351,2.1250505,16,0.3125,
4352,2.4408495,16,0.375,
4353,1.7479331,16,0.375,
4354,2.039186,16,0.375,
4355,1.8969235,16,0.3125,
4356,2.4190695,16,0.25,
4357,2.1730258,16,0.4375,
4358,2.5136852,16,0.125,
4359,2.4433362,16,0.1875,
4360,1.8736767,16,0.3125,
4361,2.0894964,16,0.25,
4362,2.5342224,16,0.3125,
4363,1.7444524,16,0.5,
4364,1.9769933,16,0.5,
4365,2.0220945,16,0.25,
4366,2.3920965,16,0.25,
4367,2.9136772,16,0.1875,
4368,2.4263573,16,0.25,
4369,2.231494,16,0.3125,
4370,1.8317612,16,0.375,
4371,2.8017783,16,0.25,
4372,2.1008377,16,0.25,
4373,2.4761815,16,0.25,
4374,2.410345,16,0.3125,
4375,2.2828403,16,0.25,
4376,2.0800343,16,0.1875,
4377,1.7055724,16,0.5625,
4378,2.1251717,16,0.25,
4379,1.8062541,16,0.4375,
4380,2.0358987,16,0.4375,
4381,1.9878845,16,0.5,
4382,2.2378764,16,0.25,
4383,1.9784555,16,0.5625,
4384,1.7469436,16,0.5,
4385,2.0710087,16,0.375,
4386,2.5019493,16,0.1875,
4387,2.5079236,16,0.125,
4388,1.9519976,16,0.25,
4389,1.4965454,16,0.5,
4390,1.9351065,16,0.5,
4391,1.6188214,16,0.5,
4392,1.8682097,16,0.4375,
4393,1.8905904,16,0.4375,
4394,1.8760722,16,0.5625,
4395,2.8024492,16,0.1875,
4396,2.185794,16,0.5,
4397,2.3828075,16,0.3125,
4398,1.8592242,16,0.375,
4399,2.1629324,16,0.3125,
4400,2.214533,16,0.25,0.3217
4401,2.2453399,16,0.25,
4402,2.0036888,16,0.3125,
4403,2.0472987,16,0.375,
4404,2.433752,16,0.25,
4405,2.1621356,16,0.3125,
4406,2.666885,16,0.25,
4407,2.504072,16,0.25,
4408,2.1697166,16,0.3125,
4409,2.0329664,16,0.375,
4410,2.2081351,16,0.3125,
4411,2.5570574,16,0.1875,
4412,2.9512062,16,0.0625,
4413,2.389492,16,0.25,
4414,1.6035318,16,0.5,
4415,2.755893,16,0.25,
4416,1.4969213,16,0.5,
4417,1.8714541,16,0.5,
4418,1.9975432,16,0.375,
4419,2.0100806,16,0.25,
4420,2.1651893,16,0.4375,
4421,1.431857,16,0.5,
4422,2.2088346,16,0.125,
4423,2.1223886,16,0.3125,
4424,2.0453393,16,0.3125,
4425,1.8925158,16,0.375,
4426,2.2265167,16,0.25,
4427,2.2286267,16,0.25,
4428,1.6061535,16,0.5625,
4429,1.6935835,16,0.5,
4430,1.6572585,16,0.4375,
4431,1.7968211,16,0.5,
4432,1.86225,16,0.3125,
4433,2.5511603,16,0.25,
4434,2.2243586,16,0.1875,
4435,1.982151,16,0.4375,
4436,2.4508133,16,0.375,
4437,1.9614699,16,0.375,
4438,1.9902189,16,0.4375,
4439,2.3810778,16,0.25,
4440,1.9634421,16,0.375,
4441,2.0582724,16,0.375,
4442,1.7873207,16,0.4375,
4443,2.106906,16,0.3125,
4444,2.6043801,16,0.25,
4445,2.3197634,16,0.25,
4446,1.8405226,16,0.375,
4447,2.2422729,16,0.25,
4448,2.4254425,16,0.125,
4449,2.316783,16,0.125,
4450,1.9140522,16,0.3125,
4451,3.0349054,16,0.125,
4452,1.8657088,16,0.375,
4453,2.4968488,16,0.25,
4454,2.5604591,16,0.25,
4455,2.1686926,16,0.3125,
4456,1.730092,16,0.4375,
4457,2.6634903,16,0.125,
4458,2.3868778,16,0.25,
4459,1.8234968,16,0.3125,
4460,1.7139544,16,0.375,
4461,2.3871193,16,0.375,
4462,2.3048713,16,0.25,
4463,2.0191636,16,0.375,
4464,3.1503904,16,0.125,
4465,2.2030032,16,0.3125,
4466,1.7064965,16,0.375,
4467,2.1467032,16,0.5,
4468,2.002858,16,0.1875,
4469,2.1015196,16,0.3125,
4470,1.5896966,16,0.375,
4471,2.0098252,16,0.25,
4472,2.355493,16,0.25,
4473,2.3417912,16,0.3125,
4474,2.2435606,16,0.3125,
4475,1.5024836,16,0.5625,
4476,1.9639142,16,0.1875,
4477,1.8695424,16,0.375,
4478,1.8249886,16,0.375,
4479,1.8436168,16,0.4375,
4480,2.2029092,16,0.375,
4481,1.5939596,16,0.4375,
4482,1.5149857,16,0.375,
4483,2.2070045,16,0.3125,
4484,2.8123527,16,0.125,
4485,2.4848986,16,0.25,
4486,2.3150778,16,0.375,
4487,2.1167927,16,0.5,
4488,2.2548077,16,0.3125,
4489,2.5599718,16,0.1875,
4490,2.5629923,16,0.25,
4491,2.2228775,16,0.1875,
4492,2.6037598,16,0.25,
4493,2.8977604,16,0.1875,
4494,2.3816066,16,0.1875,
4495,2.4923277,16,0.25,
4496,2.3019242,16,0.3125,
4497,1.8527395,16,0.5,
4498,2.113916,16,0.4375,
4499,2.1285691,16,0.25,
4500,2.1570535,16,0.375,0.329
4501,1.9471865,16,0.25,
4502,2.3851895,16,0.375,
4503,2.2723408,16,0.25,
4504,2.0100698,16,0.3125,
4505,1.4831305,16,0.6875,
4506,2.0180159,16,0.25,
4507,2.592732,16,0.125,
4508,2.252638,16,0.3125,
4509,2.5388837,16,0.3125,
4510,2.217424,16,0.25,
4511,2.4713006,16,0.375,
4512,2.237438,16,0.375,
4513,2.738367,16,0.125,
4514,2.0422351,16,0.4375,
4515,1.7027798,16,0.375,
4516,2.546144,16,0.1875,
4517,1.9373915,16,0.4375,
4518,2.2375653,16,0.25,
4519,2.3555536,16,0.4375,
4520,1.9811577,16,0.375,
4521,2.3682158,16,0.375,
4522,2.1136649,16,0.375,
4523,1.9911262,16,0.3125,
4524,2.0548751,16,0.4375,
4525,2.9653382,16,0.25,
4526,2.5277426,16,0.3125,
4527,2.0367427,16,0.375,
4528,2.3771493,16,0.25,
4529,2.517201,16,0.1875,
4530,2.1699798,16,0.4375,
4531,2.1037674,16,0.375,
4532,2.2166514,16,0.25,
4533,2.1220913,16,0.4375,
4534,2.226259,16,0.4375,
4535,2.2670186,16,0.3125,
4536,2.4892428,16,0.1875,
4537,1.942709,16,0.4375,
4538,1.8003635,16,0.375,
4539,2.218328,16,0.375,
4540,1.8500254,16,0.375,
4541,2.2503057,16,0.1875,
4542,1.870935,16,0.375,
4543,2.002273,16,0.375,
4544,2.5581083,16,0.25,
4545,2.8011658,16,0.0625,
4546,2.118454,16,0.3125,
4547,1.6608391,16,0.5,
4548,2.5953064,16,0.25,
4549,1.9091552,16,0.375,
4550,1.6212169,16,0.5,
4551,1.8895379,16,0.5,
4552,2.1069257,16,0.4375,
4553,2.2076383,16,0.25,
4554,1.7820368,16,0.5625,
4555,2.6999893,16,0.3125,
4556,2.133863,16,0.125,
4557,2.430683,16,0.3125,
4558,2.3773193,16,0.25,
4559,2.2300568,16,0.1875,
4560,1.9901409,16,0.25,
4561,2.239162,16,0.25,
4562,1.5037025,16,0.5,
4563,1.9663031,16,0.4375,
4564,1.8882308,16,0.375,
4565,2.2558084,16,0.3125,
4566,2.2362356,16,0.3125,
4567,2.0910735,16,0.4375,
4568,2.5273237,16,0.375,
4569,2.8917341,16,0.125,
4570,1.6498195,16,0.5625,
4571,2.3448067,16,0.125,
4572,2.1013536,16,0.3125,
4573,2.4356306,16,0.375,
4574,2.1764684,16,0.1875,
4575,1.7862707,16,0.375,
4576,2.2120428,16,0.3125,
4577,2.6509862,16,0.1875,
4578,1.782069,16,0.4375,
4579,2.1718373,16,0.3125,
4580,2.057465,16,0.4375,
4581,2.4083586,16,0.3125,
4582,1.7370174,16,0.3125,
4583,2.4824443,16,0.1875,
4584,1.9914066,16,0.3125,
4585,3.0069957,16,0.1875,
4586,2.0039597,16,0.3125,
4587,1.5245274,16,0.6875,
4588,2.356089,16,0.3125,
4589,2.4662104,16,0.25,
4590,2.2660375,16,0.3125,
4591,1.8769894,16,0.4375,
4592,1.8863208,16,0.5,
4593,1.7756414,16,0.4375,
4594,2.4659877,16,0.25,
4595,1.928956,16,0.3125,
4596,2.6207888,16,0.1875,
4597,2.4779387,16,0.1875,
4598,1.8437341,16,0.4375,
4599,2.4721167,16,0.4375,
4600,2.4784293,16,0.3125,0.3167
4601,2.1791284,16,0.375,
4602,2.4313793,16,0.3125,
4603,1.9515846,16,0.4375,
4604,2.059181,16,0.375,
4605,2.0953126,16,0.375,
4606,2.4026175,16,0.4375,
4607,2.3044047,16,0.375,
4608,2.4551678,16,0.375,
4609,2.0329947,16,0.4375,
4610,1.758613,16,0.3125,
4611,2.4609697,16,0.3125,
4612,2.1474738,16,0.625,
4613,1.8996594,16,0.4375,
4614,2.532877,16,0.25,
4615,2.3087,16,0.25,
4616,2.1076286,16,0.375,
4617,2.45959,16,0.1875,
4618,2.1673787,16,0.3125,
4619,2.2487993,16,0.25,
4620,2.06621,16,0.1875,
4621,1.879549,16,0.375,
4622,2.0723007,16,0.375,
4623,1.935285,16,0.4375,
4624,1.7898977,16,0.625,
4625,1.8317604,16,0.4375,
4626,2.4648762,16,0.375,
4627,2.1587465,16,0.3125,
4628,2.2832088,16,0.375,
4629,1.8611692,16,0.5,
4630,2.3456607,16,0.25,
4631,2.2091925,16,0.3125,
4632,1.4660211,16,0.5625,
4633,2.323629,16,0.1875,
4634,2.2089472,16,0.25,
4635,1.510696,16,0.5625,
4636,2.4043074,16,0.25,
4637,1.3202031,16,0.625,
4638,2.8910973,16,0.25,
4639,2.8948424,16,0.0625,
4640,1.6898644,16,0.5,
4641,2.2741656,16,0.375,
4642,2.477397,16,0.1875,
4643,2.1425161,16,0.4375,
4644,2.1857715,16,0.3125,
4645,1.6508478,16,0.5625,
4646,2.1789448,16,0.125,
4647,1.8106884,16,0.5,
4648,2.2580729,16,0.1875,
4649,2.458147,16,0.25,
4650,2.3293116,16,0.25,
4651,2.1827233,16,0.3125,
4652,2.2924495,16,0.3125,
4653,2.0889554,16,0.1875,
4654,2.5584288,16,0.3125,
4655,2.4753354,16,0.25,
4656,2.0464506,16,0.3125,
4657,1.7050383,16,0.4375,
4658,2.012535,16,0.3125,
4659,1.8029374,16,0.5625,
4660,2.6716852,16,0.25,
4661,2.2395158,16,0.25,
4662,2.4306993,16,0.3125,
4663,1.8191166,16,0.5,
4664,2.0479844,16,0.4375,
4665,2.220376,16,0.3125,
4666,2.631935,16,0.25,
4667,2.0702925,16,0.4375,
4668,2.4021845,16,0.1875,
4669,1.91767,16,0.3125,
4670,2.1586223,16,0.4375,
4671,2.4686356,16,0.25,
4672,2.0549202,16,0.3125,
4673,2.5781107,16,0.25,
4674,1.3590016,16,0.6875,
4675,2.1866233,16,0.4375,
4676,2.0747285,16,0.4375,
4677,1.9224485,16,0.4375,
4678,1.7275965,16,0.375,
4679,1.6813984,16,0.4375,
4680,2.0598164,16,0.4375,
4681,1.3936129,16,0.5,
4682,1.9166195,16,0.3125,
4683,2.3412561,16,0.375,
4684,1.3459412,16,0.625,
4685,2.0806282,16,0.25,
4686,1.9913414,16,0.375,
4687,1.7123501,16,0.5,
4688,2.243826,16,0.25,
4689,2.565422,16,0.25,
4690,2.1877165,16,0.375,
4691,2.224632,16,0.3125,
4692,1.9137125,16,0.4375,
4693,2.5310442,16,0.375,
4694,2.2729511,16,0.375,
4695,2.3970027,16,0.375,
4696,1.922572,16,0.4375,
4697,2.045001,16,0.3125,
4698,2.3969975,16,0.3125,
4699,1.9647945,16,0.5,
4700,1.9223636,16,0.375,0.3397
4701,1.6818559,16,0.5625,
4702,1.8468946,16,0.4375,
4703,2.7114677,16,0.1875,
4704,2.7735734,16,0.1875,
4705,1.8152277,16,0.4375,
4706,1.8821326,16,0.375,
4707,2.4100194,16,0.3125,
4708,1.517467,16,0.5,
4709,2.7526698,16,0.25,
4710,1.8399545,16,0.5625,
4711,2.1833081,16,0.3125,
4712,2.357619,17,0.3125,
4713,1.9795169,17,0.3529412,
4714,1.9932928,17,0.47058824,
4715,2.33,17,0.29411766,
4716,1.6579218,16,0.5882353,
4717,1.8103379,16,0.4375,
4718,2.0206187,16,0.5,
4719,1.8408703,17,0.4375,
4720,2.0690784,16,0.4117647,
4721,2.1160817,16,0.4375,
4722,1.7872379,16,0.5625,
4723,2.1723824,16,0.4375,
4724,1.6817348,16,0.4375,
4725,1.8088471,16,0.375,
4726,2.194063,16,0.3125,
4727,2.1529717,16,0.375,
4728,1.6778436,16,0.4375,
4729,1.9584372,16,0.5,
4730,2.1798747,16,0.3125,
4731,2.050168,16,0.5,
4732,2.2529387,16,0.3125,
4733,2.0841997,16,0.375,
4734,2.0252867,16,0.3125,
4735,3.1972494,16,0.375,
4736,1.492156,16,0.5625,
4737,1.1736901,16,0.625,
4738,1.8882198,16,0.3125,
4739,2.742391,16,0.1875,
4740,1.8425531,16,0.625,
4741,1.97161,16,0.375,
4742,2.554755,16,0.3125,
4743,3.4725308,17,0.25,
4744,2.1637013,16,0.3529412,
4745,2.1448107,16,0.3125,
4746,1.740596,16,0.5,
4747,2.26881,16,0.375,
4748,1.8143637,16,0.5,
4749,2.302762,16,0.3125,
4750,2.1436028,16,0.5625,
4751,2.3528018,16,0.125,
4752,1.6590772,16,0.5,
4753,1.6802375,16,0.5,
4754,2.6279125,16,0.25,
4755,2.502102,16,0.25,
4756,1.6863272,16,0.4375,
4757,2.0234048,16,0.4375,
4758,1.9593983,16,0.4375,
4759,2.2618155,16,0.3125,
4760,1.9479649,16,0.1875,
4761,1.9570843,16,0.4375,
4762,2.280478,16,0.4375,
4763,2.1578932,16,0.3125,
4764,2.5821977,16,0.125,
4765,2.33885,16,0.3125,
4766,1.554445,16,0.5,
4767,1.929081,16,0.25,
4768,2.0093946,16,0.4375,
4769,2.4887035,16,0.5,
4770,1.9998887,16,0.3125,
4771,2.0732346,16,0.5625,
4772,1.8937616,16,0.4375,
4773,1.7963704,16,0.4375,
4774,2.382714,16,0.375,
4775,1.6360745,16,0.5,
4776,2.3193054,16,0.3125,
4777,2.376366,16,0.3125,
4778,2.109254,16,0.4375,
4779,2.4597712,16,0.375,
4780,2.067411,16,0.3125,
4781,2.188326,16,0.3125,
4782,2.288428,16,0.25,
4783,1.4336841,16,0.625,
4784,2.790825,16,0.4375,
4785,2.3330555,16,0.1875,
4786,1.708243,16,0.5,
4787,1.3554525,16,0.6875,
4788,2.4273944,16,0.25,
4789,2.6159134,16,0.25,
4790,2.47825,16,0.25,
4791,2.485935,16,0.25,
4792,1.961884,16,0.3125,
4793,2.3362226,16,0.25,
4794,2.0004022,16,0.4375,
4795,1.8262197,16,0.5,
4796,2.316646,16,0.3125,
4797,2.1994793,16,0.375,
4798,1.8425629,16,0.25,
4799,2.8418999,16,0.25,
4800,2.3626192,16,0.25,0.3433
4801,1.9500113,16,0.375,
4802,1.8907397,16,0.5625,
4803,2.2045448,16,0.375,
4804,1.6217585,16,0.4375,
4805,1.9114321,16,0.375,
4806,2.067469,16,0.375,
4807,2.3051326,16,0.3125,
4808,1.8026941,16,0.5,
4809,1.8204983,16,0.4375,
4810,1.2621324,16,0.625,
4811,1.6597512,16,0.5625,
4812,1.774907,16,0.4375,
4813,1.6034217,16,0.5625,
4814,2.799087,16,0.1875,
4815,1.9306118,16,0.375,
4816,2.0038629,16,0.3125,
4817,2.4119344,16,0.25,
4818,1.8739969,16,0.375,
4819,2.2614427,16,0.5625,
4820,1.957868,16,0.375,
4821,2.2889745,16,0.1875,
4822,1.2730026,16,0.5,
4823,2.501001,16,0.0625,
4824,1.6957364,16,0.5625,
4825,1.5673039,16,0.5,
4826,2.7062457,16,0.375,
4827,2.016174,16,0.375,
4828,2.309046,16,0.25,
4829,1.8571762,16,0.5,
4830,1.8481095,16,0.375,
4831,2.1813507,16,0.25,
4832,2.9753313,16,0.1875,
4833,1.88804,16,0.5,
4834,2.0315127,16,0.4375,
4835,2.4236233,16,0.25,
4836,2.333185,16,0.3125,
4837,2.1215885,16,0.3125,
4838,1.5372508,16,0.5,
4839,1.3820807,16,0.5625,
4840,1.8691869,16,0.4375,
4841,2.4531946,16,0.1875,
4842,1.8608384,16,0.4375,
4843,2.1162436,16,0.3125,
4844,1.780548,16,0.3125,
4845,1.8505579,16,0.375,
4846,1.8077714,16,0.5,
4847,2.1751728,16,0.25,
4848,1.8274727,16,0.5,
4849,1.993556,16,0.375,
4850,1.7376744,16,0.5,
4851,1.9258049,16,0.25,
4852,2.142338,16,0.5,
4853,1.9437232,16,0.375,
4854,1.9930402,17,0.375,
4855,2.2876673,16,0.3529412,
4856,1.9848142,16,0.4375,
4857,1.5563765,16,0.5,
4858,1.9886584,16,0.3125,
4859,2.1155019,16,0.375,
4860,2.1983979,16,0.3125,
4861,2.6374745,16,0.3125,
4862,1.6548771,16,0.5625,
4863,1.8073782,16,0.5,
4864,2.7014077,16,0.3125,
4865,1.6448607,16,0.5625,
4866,1.4970403,16,0.5625,
4867,2.2306004,16,0.25,
4868,1.6996268,16,0.5,
4869,2.7425022,16,0.1875,
4870,1.9583219,16,0.5,
4871,2.2722692,16,0.375,
4872,2.136448,16,0.5,
4873,2.0810218,16,0.25,
4874,2.0273151,16,0.25,
4875,2.0653806,16,0.3125,
4876,1.6990651,16,0.4375,
4877,2.0872865,16,0.25,
4878,1.9152136,16,0.375,
4879,2.7470937,16,0.125,
4880,1.6270344,16,0.625,
4881,2.4786148,16,0.3125,
4882,2.1509688,16,0.1875,
4883,2.5579937,16,0.25,
4884,2.581816,16,0.25,
4885,1.3531457,16,0.4375,
4886,2.646407,16,0.125,
4887,1.70052,16,0.4375,
4888,2.019196,16,0.3125,
4889,1.7151117,16,0.375,
4890,2.0538359,16,0.3125,
4891,1.6523072,16,0.5625,
4892,2.1514726,16,0.4375,
4893,1.9139488,16,0.4375,
4894,1.6123875,16,0.5,
4895,2.4095597,16,0.25,
4896,2.0632684,16,0.375,
4897,1.7623197,16,0.5,
4898,2.2693439,17,0.25,
4899,1.9699402,17,0.3529412,
4900,1.8099161,17,0.29411766,0.3262
4901,2.0385404,17,0.4117647,
4902,1.9649704,17,0.29411766,
4903,2.4641604,17,0.23529412,
4904,2.4001017,17,0.29411766,
4905,1.6859477,16,0.47058824,
4906,1.9041852,16,0.5625,
4907,2.516601,16,0.25,
4908,2.5649383,16,0.3125,
4909,1.7257354,16,0.4375,
4910,2.470551,16,0.25,
4911,1.6806343,16,0.375,
4912,2.4304523,16,0.25,
4913,1.5953987,16,0.5625,
4914,2.2059348,16,0.375,
4915,2.5606494,16,0.1875,
4916,2.0148315,16,0.375,
4917,2.3438764,16,0.25,
4918,2.7076554,16,0.25,
4919,1.9066596,16,0.5,
4920,1.827775,16,0.5,
4921,2.0422144,16,0.25,
4922,2.2553062,16,0.3125,
4923,1.6904843,16,0.5,
4924,1.9162023,16,0.25,
4925,2.394814,16,0.375,
4926,1.8109398,16,0.4375,
4927,2.4399362,16,0.1875,
4928,2.380821,16,0.25,
4929,2.2145147,16,0.3125,
4930,2.2972803,16,0.125,
4931,2.0352073,16,0.4375,
4932,2.449344,16,0.3125,
4933,2.7349544,16,0.1875,
4934,1.7018261,16,0.4375,
4935,2.1455207,16,0.25,
4936,2.6289766,16,0.1875,
4937,2.1271462,16,0.375,
4938,2.1392887,16,0.3125,
4939,2.4584064,16,0.125,
4940,2.5667257,16,0.1875,
4941,1.6712847,16,0.5,
4942,2.226223,16,0.4375,
4943,1.8178798,16,0.5,
4944,2.1574342,16,0.4375,
4945,1.8052053,16,0.4375,
4946,2.531787,16,0.3125,
4947,2.0812514,16,0.375,
4948,1.790028,16,0.5625,
4949,2.0709114,16,0.25,
4950,2.0276022,16,0.5,
4951,1.6952965,16,0.4375,
4952,2.2835937,16,0.25,
4953,2.1185803,16,0.375,
4954,2.4689133,16,0.25,
4955,2.296208,16,0.4375,
4956,2.2327118,16,0.375,
4957,1.6904135,16,0.625,
4958,1.951853,16,0.4375,
4959,2.314217,16,0.1875,
4960,2.0054588,16,0.4375,
4961,1.9623504,16,0.5,
4962,2.1422923,16,0.4375,
4963,2.8105063,16,0.125,
4964,1.8446548,16,0.375,
4965,1.6572905,16,0.5,
4966,1.9691815,16,0.3125,
4967,2.5839787,16,0.25,
4968,1.9334983,16,0.1875,
4969,2.2933378,16,0.375,
4970,2.1850297,16,0.5,
4971,1.8150352,16,0.5,
4972,1.9219663,16,0.5,
4973,2.4166994,16,0.3125,
4974,1.9191864,16,0.5,
4975,2.305884,16,0.3125,
4976,1.5341749,16,0.625,
4977,1.8691041,16,0.4375,
4978,2.341023,16,0.25,
4979,2.1580262,16,0.25,
4980,1.9410446,16,0.3125,
4981,1.8236353,16,0.4375,
4982,2.3788335,16,0.25,
4983,2.3391428,16,0.375,
4984,1.6063966,17,0.625,
4985,1.513299,17,0.47058824,
4986,1.8238192,17,0.5294118,
4987,1.8138376,17,0.47058824,
4988,2.3403475,16,0.29411766,
4989,2.0772786,16,0.3125,
4990,1.9384243,16,0.4375,
4991,1.5789952,16,0.625,
4992,2.366776,16,0.25,
4993,1.9058455,17,0.5625,
4994,2.3945477,16,0.29411766,
4995,2.2113154,16,0.1875,
4996,2.3529525,17,0.1875,
4997,2.6797001,17,0.29411766,
4998,2.0117855,16,0.3529412,
4999,2.1955924,16,0.3125,
5000,2.0147717,16,0.3125,0.3288
5001,2.5972753,16,0.3125,
5002,1.9980165,16,0.375,
5003,1.9948783,16,0.25,
5004,1.3876214,17,0.5625,
5005,1.5856965,16,0.5294118,
5006,1.8420815,16,0.4375,
5007,1.885937,16,0.25,
5008,1.2718043,16,0.625,
5009,2.3072453,16,0.25,
5010,2.2102373,16,0.3125,
5011,2.3450682,16,0.3125,
5012,1.9714003,16,0.5,
5013,2.1211224,17,0.3125,
5014,3.0091236,17,0.23529412,
5015,1.8328252,16,0.47058824,
5016,2.1841927,16,0.1875,
5017,2.3731632,16,0.25,
5018,2.3839974,16,0.3125,
5019,2.2485783,16,0.125,
5020,2.231382,16,0.3125,
5021,2.3270662,16,0.3125,
5022,1.9117622,16,0.375,
5023,1.9799063,16,0.4375,
5024,2.2488203,16,0.3125,
5025,1.7369391,16,0.5625,
5026,1.7984076,16,0.625,
5027,1.6303682,16,0.625,
5028,1.7410059,16,0.5,
5029,2.412444,16,0.25,
5030,1.5700665,16,0.5,
5031,1.8915889,16,0.3125,
5032,1.6859834,16,0.4375,
5033,2.2538903,16,0.4375,
5034,2.3311381,16,0.4375,
5035,2.2044768,16,0.3125,
5036,2.122299,16,0.375,
5037,1.6850487,16,0.4375,
5038,2.2634444,16,0.3125,
5039,2.0169697,16,0.3125,
5040,2.3475814,16,0.1875,
5041,1.7733865,16,0.375,
5042,2.4261227,16,0.1875,
5043,1.9286039,16,0.375,
5044,2.0534558,16,0.4375,
5045,1.9823003,16,0.3125,
5046,2.5930514,16,0.1875,
5047,1.7469702,16,0.375,
5048,2.9931152,16,0.125,
5049,1.8435416,16,0.5,
5050,2.319872,16,0.3125,
5051,2.3826776,16,0.125,
5052,2.4479804,16,0.1875,
5053,2.2894857,16,0.3125,
5054,2.1724174,16,0.4375,
5055,2.37283,16,0.1875,
5056,2.3840199,16,0.25,
5057,2.0392973,16,0.5,
5058,1.9065741,16,0.4375,
5059,2.1450796,16,0.25,
5060,2.3554287,16,0.1875,
5061,1.5508173,16,0.3125,
5062,2.2222905,16,0.375,
5063,2.6091104,16,0.3125,
5064,2.4053955,16,0.125,
5065,1.648098,16,0.375,
5066,1.9491792,16,0.4375,
5067,2.3796005,16,0.375,
5068,2.4065008,16,0.25,
5069,2.0972629,16,0.3125,
5070,1.894959,16,0.4375,
5071,2.3282773,16,0.375,
5072,2.4910018,16,0.3125,
5073,2.8391776,16,0.1875,
5074,2.024189,16,0.4375,
5075,1.7703526,16,0.4375,
5076,2.2516599,16,0.375,
5077,2.2032952,16,0.3125,
5078,1.8502184,16,0.25,
5079,1.6854422,16,0.5625,
5080,2.3247821,16,0.25,
5081,3.0451124,16,0.375,
5082,1.6702175,16,0.4375,
5083,2.7028966,16,0.3125,
5084,1.5296241,16,0.5625,
5085,1.9251647,16,0.4375,
5086,1.602102,16,0.375,
5087,1.9187694,16,0.375,
5088,2.2343998,16,0.3125,
5089,1.9260275,16,0.375,
5090,2.8635192,17,0.1875,
5091,1.8311778,16,0.3529412,
5092,2.215691,16,0.375,
5093,2.0382948,16,0.25,
5094,2.2942004,16,0.1875,
5095,1.920173,16,0.5,
5096,1.9467174,16,0.4375,
5097,2.217511,16,0.375,
5098,1.3483064,16,0.5625,
5099,1.38185,16,0.5625,
5100,2.4009304,16,0.3125,0.3582
5101,2.5690851,16,0.3125,
5102,1.4971881,16,0.5625,
5103,1.5505028,16,0.5,
5104,1.5729823,16,0.5,
5105,2.1216924,16,0.375,
5106,2.0655556,16,0.375,
5107,1.5746993,16,0.6875,
5108,2.3150578,16,0.3125,
5109,1.5413166,16,0.4375,
5110,2.2884395,16,0.25,
5111,2.315679,16,0.25,
5112,1.8338885,16,0.375,
5113,1.0191758,16,0.6875,
5114,1.9080744,16,0.375,
5115,2.5468118,16,0.3125,
5116,1.810918,16,0.5,
5117,1.5983908,16,0.5,
5118,2.3765852,16,0.3125,
5119,2.5471206,16,0.1875,
5120,1.7054563,16,0.375,
5121,1.7117994,16,0.4375,
5122,2.6696844,16,0.1875,
5123,1.8791715,16,0.3125,
5124,2.265266,16,0.3125,
5125,2.252616,16,0.1875,
5126,2.366499,16,0.25,
5127,1.712714,16,0.5,
5128,1.7750442,16,0.4375,
5129,2.202037,16,0.3125,
5130,2.0476255,16,0.3125,
5131,2.343422,16,0.25,
5132,2.0865223,16,0.375,
5133,2.3704536,16,0.25,
5134,2.2249804,16,0.4375,
5135,1.7232044,16,0.5,
5136,1.4932351,16,0.4375,
5137,2.3817134,16,0.25,
5138,1.8486266,16,0.5,
5139,2.0762248,16,0.3125,
5140,2.2246604,16,0.3125,
5141,2.0174677,16,0.4375,
5142,2.1924644,16,0.4375,
5143,1.9654431,16,0.375,
5144,2.7619152,16,0.0625,
5145,1.6488705,16,0.5625,
5146,2.414527,16,0.5,
5147,2.4599566,16,0.375,
5148,1.7581553,16,0.5,
5149,2.0001326,16,0.4375,
