Step,Loss,Batch Size,Train Accuracy,Test Accuracy
4094,1.5529928,32,0.53125,
4095,1.4208302,32,0.46875,
4096,1.089984,32,0.5625,
4097,1.1535339,31,0.5625,
4098,0.78604084,31,0.8064516,
4099,1.093748,31,0.7741935,
4100,1.0588578,31,0.6451613,0.6466
4101,1.1147276,31,0.6451613,
4102,0.9542065,30,0.6451613,
4103,0.6701965,31,0.76666665,
4104,0.6255779,30,0.83870965,
4105,1.0410123,31,0.73333335,
4106,1.4306788,31,0.5483871,
4107,0.9462127,31,0.67741936,
4108,1.4210322,31,0.58064514,
4109,1.1792561,31,0.61290324,
4110,0.91773546,30,0.67741936,
4111,0.9044749,30,0.73333335,
4112,1.142862,30,0.6,
4113,0.5385158,30,0.9,
4114,1.437662,30,0.56666666,
4115,0.84862876,30,0.76666665,
4116,0.9222439,30,0.56666666,
4117,0.9192102,30,0.7,
4118,0.8113276,30,0.73333335,
4119,1.1171001,31,0.6,
4120,1.1799031,31,0.6451613,
4121,1.2177618,31,0.5483871,
4122,0.8322339,30,0.7096774,
4123,1.2174865,31,0.53333336,
4124,1.382968,31,0.48387095,
4125,0.91574913,31,0.61290324,
4126,1.0068744,31,0.6451613,
4127,0.74354833,31,0.67741936,
4128,1.0609655,31,0.7096774,
4129,0.78434825,31,0.7096774,
4130,0.7720381,31,0.7096774,
4131,0.6841957,31,0.7096774,
4132,0.71319723,31,0.7741935,
4133,0.7905739,31,0.7741935,
4134,1.1724731,32,0.58064514,
4135,1.0251286,33,0.625,
4136,0.8872834,32,0.6969697,
4137,0.8301414,32,0.65625,
4138,0.769551,32,0.78125,
4139,0.5756875,32,0.75,
4140,1.0973107,33,0.625,
4141,0.7775946,33,0.6666667,
4142,1.135426,33,0.6666667,
4143,1.1497953,32,0.5151515,
4144,0.9303964,32,0.625,
4145,0.92044324,32,0.71875,
4146,0.81909865,32,0.71875,
4147,1.1662502,32,0.59375,
4148,0.9665206,32,0.59375,
4149,0.80743295,32,0.75,
4150,0.82665277,32,0.65625,
4151,0.72921467,32,0.8125,
4152,0.88310134,32,0.78125,
4153,1.1889999,33,0.625,
4154,1.5241455,33,0.54545456,
4155,1.2204587,32,0.5151515,
4156,1.164926,32,0.625,
4157,0.95547336,32,0.71875,
4158,0.8448744,32,0.59375,
4159,1.2095125,32,0.46875,
4160,1.2234466,31,0.5,
4161,1.3546023,31,0.48387095,
4162,1.4027604,31,0.516129,
4163,0.8966624,31,0.7741935,
4164,0.75444347,31,0.7419355,
4165,0.91380566,31,0.67741936,
4166,1.0018053,32,0.7096774,
4167,1.2969226,33,0.53125,
4168,0.9152189,33,0.6363636,
4169,1.0092151,33,0.6969697,
4170,1.1043246,33,0.54545456,
4171,1.2035936,32,0.5151515,
4172,1.0456426,32,0.59375,
4173,0.8157481,32,0.78125,
4174,0.89080185,32,0.65625,
4175,0.98023844,32,0.53125,
4176,0.7739196,32,0.71875,
4177,0.8657867,32,0.65625,
4178,1.500447,32,0.59375,
4179,0.9697529,32,0.6875,
4180,0.6624852,32,0.75,
4181,0.9911585,33,0.65625,
4182,0.93207306,32,0.6969697,
4183,1.0416616,32,0.5625,
4184,0.90571994,32,0.65625,
4185,0.89655095,32,0.71875,
4186,1.4020331,33,0.59375,
4187,1.0106566,32,0.6969697,
4188,0.9755983,32,0.65625,
4189,0.7771088,32,0.78125,
4190,1.043067,32,0.625,
4191,1.662497,32,0.5,
4192,1.3180306,32,0.5625,
4193,0.9540941,32,0.6875,
4194,0.6946528,31,0.78125,
4195,0.7584155,31,0.7096774,
4196,0.8319997,31,0.8064516,
4197,0.9825792,31,0.61290324,
4198,1.2040467,31,0.5483871,
4199,1.2334607,31,0.61290324,
4200,0.9106509,31,0.7096774,0.6245
4201,1.1548798,31,0.48387095,
4202,0.8821939,31,0.61290324,
4203,1.4970767,31,0.48387095,
4204,1.2097468,30,0.5483871,
4205,1.1181386,30,0.6,
4206,0.82508034,30,0.7,
4207,1.033049,30,0.7,
4208,1.7418346,30,0.53333336,
4209,1.3489673,30,0.53333336,
4210,1.6083802,31,0.53333336,
4211,1.315447,31,0.67741936,
4212,1.0591246,31,0.61290324,
4213,1.2897582,31,0.6451613,
4214,0.8635883,30,0.7419355,
4215,0.9170044,31,0.73333335,
4216,1.3927052,31,0.58064514,
4217,0.96203995,31,0.7096774,
4218,1.0129495,30,0.61290324,
4219,0.7805336,30,0.73333335,
4220,1.2635587,30,0.6333333,
4221,1.1664392,30,0.56666666,
4222,0.8451576,30,0.76666665,
4223,1.0178529,30,0.73333335,
4224,1.0978895,30,0.6333333,
4225,1.1283451,30,0.6333333,
4226,0.98286325,30,0.76666665,
4227,0.81415004,30,0.6666667,
4228,0.90317094,29,0.6666667,
4229,0.5885188,29,0.86206895,
4230,0.79701144,29,0.7586207,
4231,1.2427051,29,0.51724136,
4232,0.8065683,29,0.79310346,
4233,1.3889755,30,0.55172414,
4234,0.79524267,30,0.6666667,
4235,1.2143928,30,0.53333336,
4236,0.78286654,30,0.7,
4237,1.100571,30,0.6,
4238,1.2545644,31,0.6666667,
4239,1.0231322,32,0.7096774,
4240,0.7847147,32,0.6875,
4241,0.9951844,32,0.625,
4242,0.9637131,32,0.6875,
4243,0.9084681,32,0.75,
4244,0.9124322,32,0.625,
4245,1.1733121,32,0.53125,
4246,0.5560745,32,0.875,
4247,0.8061396,31,0.75,
4248,0.93445826,32,0.67741936,
4249,0.85763013,32,0.71875,
4250,0.8477553,31,0.75,
4251,1.3640585,31,0.58064514,
4252,1.3419551,32,0.5483871,
4253,0.93021107,32,0.6875,
4254,1.0670153,32,0.71875,
4255,1.0148445,32,0.65625,
4256,0.89974797,31,0.71875,
4257,0.82037395,32,0.67741936,
4258,1.097619,31,0.65625,
4259,0.91255176,32,0.6451613,
4260,1.30405,32,0.59375,
4261,0.8870021,32,0.78125,
4262,1.1888506,32,0.5,
4263,1.1764213,32,0.5,
4264,0.7551044,32,0.8125,
4265,0.8075893,33,0.78125,
4266,0.927783,32,0.6969697,
4267,0.91987383,32,0.65625,
4268,0.7889355,32,0.6875,
4269,0.80036265,32,0.71875,
4270,0.84004116,32,0.6875,
4271,0.9513773,34,0.6875,
4272,1.3181067,34,0.5,
4273,1.0759801,34,0.61764705,
4274,1.1594692,34,0.5588235,
4275,0.7964625,34,0.7352941,
4276,0.75370103,34,0.7058824,
4277,0.8930343,33,0.5882353,
4278,0.6016309,33,0.72727275,
4279,1.1693544,34,0.57575756,
4280,0.8247378,37,0.7352941,
4281,0.9887556,37,0.6486486,
4282,1.0968502,36,0.5135135,
4283,1.0355304,36,0.6944444,
4284,0.96868134,36,0.6111111,
4285,0.92015076,36,0.75,
4286,0.98300296,36,0.6666667,
4287,0.88492954,36,0.75,
4288,0.9018917,36,0.6666667,
4289,1.0043921,37,0.7222222,
4290,1.3454825,37,0.6216216,
4291,0.8971323,37,0.7567568,
4292,1.2618573,38,0.6216216,
4293,1.366435,37,0.5263158,
4294,0.5258969,37,0.8648649,
4295,1.2529846,36,0.5675676,
4296,1.4173372,36,0.5277778,
4297,0.8063768,36,0.6666667,
4298,1.1549802,36,0.6388889,
4299,0.69549245,36,0.8333333,
4300,0.7534399,36,0.6944444,0.6532
4301,0.6597469,36,0.7777778,
4302,1.0635254,35,0.6666667,
4303,1.1007272,35,0.6,
4304,0.65546894,35,0.71428573,
4305,1.0364847,35,0.71428573,
4306,0.71732336,35,0.71428573,
4307,0.5828485,35,0.82857144,
4308,1.1404577,35,0.62857145,
4309,0.7999039,35,0.74285716,
4310,1.0944867,35,0.62857145,
4311,0.80090606,35,0.8,
4312,1.0671345,35,0.6,
4313,0.99519545,35,0.6857143,
4314,0.9584786,35,0.71428573,
4315,1.3856127,35,0.5714286,
4316,1.2867935,34,0.51428574,
4317,0.73264205,35,0.7352941,
4318,1.2092549,34,0.54285717,
4319,1.1168414,34,0.5882353,
4320,0.87795955,34,0.7352941,
4321,1.0886971,34,0.64705884,
4322,0.8117698,34,0.6764706,
4323,0.9362729,34,0.64705884,
4324,0.789139,34,0.7647059,
4325,0.80593824,34,0.7058824,
4326,0.5252391,34,0.8235294,
4327,1.3089294,34,0.5882353,
4328,0.87317026,34,0.64705884,
4329,0.9932841,34,0.64705884,
4330,1.1551795,33,0.5,
4331,0.7640424,33,0.6969697,
4332,0.6643183,33,0.72727275,
4333,0.97868276,33,0.6666667,
4334,0.9958571,33,0.57575756,
4335,1.1192913,33,0.6363636,
4336,1.1294703,34,0.6969697,
4337,0.9276293,34,0.64705884,
4338,1.1934534,35,0.64705884,
4339,0.72106093,34,0.7714286,
4340,0.7301256,34,0.7647059,
4341,1.0235742,34,0.5588235,
4342,0.9172615,34,0.6764706,
4343,0.95746803,35,0.64705884,
4344,0.8822332,34,0.7714286,
4345,1.2546395,34,0.61764705,
4346,0.8975907,34,0.7352941,
4347,0.8997986,34,0.61764705,
4348,0.6140208,34,0.8235294,
4349,0.78662497,34,0.64705884,
4350,0.785442,34,0.7352941,
4351,1.1957023,35,0.64705884,
4352,0.9383174,34,0.62857145,
4353,0.6290348,34,0.7941176,
4354,0.8536588,34,0.7647059,
4355,1.0025477,34,0.6764706,
4356,0.69912034,34,0.7058824,
4357,1.18887,34,0.5882353,
4358,0.97674996,34,0.6764706,
4359,1.2510206,34,0.5294118,
4360,0.8405365,35,0.7058824,
4361,0.84804374,35,0.6,
4362,0.9847324,34,0.6857143,
4363,0.99584174,34,0.5294118,
4364,1.2799158,34,0.47058824,
4365,0.9074488,35,0.6764706,
4366,1.2246935,35,0.6571429,
4367,1.2244592,35,0.51428574,
4368,1.121903,35,0.6857143,
4369,1.0683302,34,0.6,
4370,0.97972834,34,0.7352941,
4371,1.1651919,34,0.61764705,
4372,0.9918598,33,0.7058824,
4373,0.89162785,33,0.75757575,
4374,0.833374,33,0.6969697,
4375,0.9183885,33,0.6666667,
4376,0.7999619,33,0.7878788,
4377,1.0916547,33,0.54545456,
4378,0.761137,34,0.6969697,
4379,0.41581193,34,0.9411765,
4380,0.7089937,34,0.7058824,
4381,0.8375788,34,0.7647059,
4382,0.9475774,34,0.64705884,
4383,0.950148,34,0.5882353,
4384,0.95839065,34,0.7058824,
4385,1.319108,34,0.47058824,
4386,0.66338575,35,0.7941176,
4387,0.7107372,34,0.74285716,
4388,1.0357579,34,0.64705884,
4389,0.9910056,35,0.64705884,
4390,0.9142941,35,0.6571429,
4391,0.88624454,36,0.71428573,
4392,0.86495304,35,0.6388889,
4393,1.0691823,35,0.62857145,
4394,0.9536512,35,0.6571429,
4395,1.071495,35,0.62857145,
4396,0.59472394,35,0.8,
4397,0.8582449,35,0.74285716,
4398,1.0583404,35,0.6857143,
4399,0.7726036,35,0.7714286,
4400,0.7976732,34,0.6857143,0.6546
4401,0.91308635,34,0.64705884,
4402,1.2748188,34,0.5588235,
4403,0.7577714,34,0.7352941,
4404,0.7462576,35,0.7352941,
4405,0.6786287,34,0.8,
4406,0.6871705,34,0.7941176,
4407,1.2320995,34,0.6764706,
4408,0.7315354,34,0.7941176,
4409,0.60747397,34,0.7941176,
4410,0.9347779,34,0.64705884,
4411,0.8548543,34,0.7941176,
4412,1.243228,34,0.7058824,
4413,0.85002583,34,0.7058824,
4414,1.0388241,35,0.6764706,
4415,0.6568378,34,0.6857143,
4416,1.3381325,34,0.5882353,
4417,1.2576166,34,0.5882353,
4418,0.7984716,34,0.7941176,
4419,1.0194778,34,0.61764705,
4420,1.3124512,34,0.5,
4421,1.1444415,34,0.5588235,
4422,1.5540105,34,0.5,
4423,0.78929335,33,0.6764706,
4424,0.89809716,33,0.6666667,
4425,1.1035413,33,0.57575756,
4426,1.0522311,33,0.54545456,
4427,0.7729344,33,0.6969697,
4428,0.93836915,33,0.6969697,
4429,1.4312457,33,0.45454547,
4430,0.8874569,33,0.72727275,
4431,0.83399725,32,0.6969697,
4432,0.88238376,32,0.6875,
4433,1.0679027,32,0.6875,
4434,0.61771923,32,0.78125,
4435,0.66976404,32,0.6875,
4436,1.2821153,33,0.59375,
4437,0.9017237,33,0.6969697,
4438,0.9599724,33,0.6969697,
4439,0.7880535,33,0.75757575,
4440,0.6825215,33,0.75757575,
4441,0.86962473,33,0.6363636,
4442,0.71422946,33,0.75757575,
4443,1.1030723,34,0.6666667,
4444,0.45419008,34,0.8235294,
4445,0.78690296,34,0.7647059,
4446,0.77273905,34,0.7647059,
4447,0.79919267,34,0.6764706,
4448,0.6801591,34,0.7352941,
4449,0.92798066,34,0.7058824,
4450,1.148824,34,0.61764705,
4451,0.78466654,34,0.7058824,
4452,0.6094041,34,0.6764706,
4453,0.86632526,33,0.64705884,
4454,0.7275093,34,0.75757575,
4455,0.7214915,34,0.7647059,
4456,0.7528854,34,0.7352941,
4457,0.94165677,34,0.6764706,
4458,0.69859344,34,0.7647059,
4459,1.0244439,35,0.64705884,
4460,0.9644803,35,0.62857145,
4461,1.1785408,35,0.6857143,
4462,0.7893382,36,0.71428573,
4463,0.7718177,36,0.6944444,
4464,0.75092155,35,0.6944444,
4465,0.7713676,35,0.6857143,
4466,0.44079214,35,0.8857143,
4467,1.0761901,37,0.62857145,
4468,0.801469,38,0.7837838,
4469,0.8010628,38,0.7368421,
4470,0.8758844,38,0.7368421,
4471,1.0697564,38,0.68421054,
4472,1.1437112,38,0.7105263,
4473,1.0382696,38,0.68421054,
4474,0.9509926,38,0.7105263,
4475,0.72711086,38,0.68421054,
4476,0.86634755,38,0.65789473,
4477,1.0902317,37,0.65789473,
4478,1.2603748,37,0.5945946,
4479,0.74786127,37,0.7297297,
4480,1.0889711,37,0.6216216,
4481,0.8790808,37,0.6486486,
4482,0.82443064,37,0.7297297,
4483,0.80575925,37,0.7027027,
4484,0.51209015,37,0.7837838,
4485,1.2105097,37,0.5675676,
4486,1.1883588,37,0.5405405,
4487,0.77180666,37,0.7027027,
4488,0.6950781,37,0.7027027,
4489,0.9548444,36,0.7027027,
4490,0.9721913,36,0.6111111,
4491,1.0430965,36,0.5833333,
4492,0.68092203,36,0.8055556,
4493,1.1087383,36,0.5555556,
4494,1.1546693,35,0.6388889,
4495,0.86123884,35,0.6571429,
4496,0.69977504,35,0.82857144,
4497,0.6706154,34,0.82857144,
4498,0.80711985,34,0.7352941,
4499,0.87192035,34,0.6764706,
4500,0.8873692,34,0.6764706,0.6523
4501,0.7035051,35,0.7647059,
4502,1.2959669,36,0.5714286,
4503,1.3123327,35,0.6111111,
4504,0.70253545,35,0.8,
4505,0.7060228,35,0.71428573,
4506,0.68297654,35,0.71428573,
4507,1.1023928,35,0.71428573,
4508,0.7231061,36,0.6,
4509,0.8377967,36,0.7222222,
4510,1.0771945,36,0.6944444,
4511,0.997564,37,0.6944444,
4512,0.8101878,37,0.7027027,
4513,1.0235679,37,0.6756757,
4514,0.7582857,37,0.7297297,
4515,0.5384629,37,0.8378378,
4516,0.9549475,36,0.7297297,
4517,1.0131844,37,0.6666667,
4518,0.91286635,36,0.6486486,
4519,0.7815162,36,0.6944444,
4520,0.9431696,36,0.75,
4521,1.0663787,37,0.6388889,
4522,1.0265954,36,0.6216216,
4523,0.94977856,35,0.6944444,
4524,0.9617612,35,0.62857145,
4525,0.78018576,35,0.6857143,
4526,0.9261209,35,0.6571429,
4527,1.0127112,35,0.6571429,
4528,0.6431031,35,0.85714287,
4529,1.1054534,35,0.6571429,
4530,0.8929828,35,0.62857145,
4531,1.0705452,35,0.62857145,
4532,0.98139596,36,0.6571429,
4533,1.0612714,36,0.6388889,
4534,0.8326552,36,0.75,
4535,0.80810094,36,0.7222222,
4536,0.87046516,36,0.6666667,
4537,1.1260414,37,0.6666667,
4538,0.91802937,37,0.6486486,
4539,1.1250968,36,0.5405405,
4540,0.8812058,36,0.6388889,
4541,1.0208842,36,0.6666667,
4542,0.80226654,36,0.75,
4543,1.0000553,35,0.6388889,
4544,1.0449644,35,0.6571429,
4545,0.6199285,34,0.74285716,
4546,0.6986141,35,0.8235294,
4547,0.7452209,35,0.74285716,
4548,0.85309064,35,0.6,
4549,1.175672,35,0.62857145,
4550,0.8688966,36,0.71428573,
4551,0.76128495,36,0.6666667,
4552,0.96438164,36,0.6666667,
4553,1.0837525,37,0.5555556,
4554,0.9499355,37,0.5675676,
4555,1.0929482,40,0.6756757,
4556,1.0719109,41,0.65,
4557,0.68298084,40,0.7804878,
4558,1.0970659,40,0.65,
4559,0.93342435,39,0.625,
4560,0.66549605,39,0.7692308,
4561,0.92470217,39,0.64102566,
4562,1.0059397,39,0.61538464,
4563,0.7873845,39,0.6666667,
4564,0.9769839,39,0.61538464,
4565,0.74592865,39,0.7692308,
4566,0.5939833,38,0.84615386,
4567,0.64147264,39,0.7894737,
4568,1.0407554,38,0.5641026,
4569,0.7196217,38,0.7368421,
4570,0.9281091,38,0.7105263,
4571,1.123528,38,0.6052632,
4572,0.74863946,38,0.7368421,
4573,1.0552423,38,0.65789473,
4574,0.7084498,38,0.7631579,
4575,0.9179633,38,0.68421054,
4576,0.5338191,38,0.84210527,
4577,0.7833209,38,0.7105263,
4578,0.506509,38,0.81578946,
4579,0.6472245,38,0.7631579,
4580,0.743753,38,0.7631579,
4581,0.52618265,38,0.84210527,
4582,1.0450929,38,0.6315789,
4583,0.77236795,38,0.7368421,
4584,0.99370223,38,0.68421054,
4585,0.6790664,38,0.7631579,
4586,0.67742425,38,0.84210527,
4587,0.92736673,37,0.6315789,
4588,0.6673212,37,0.7837838,
4589,0.51839936,37,0.8648649,
4590,0.6864435,38,0.6756757,
4591,0.60662824,38,0.7631579,
4592,0.7755234,38,0.7105263,
4593,0.992007,39,0.57894737,
4594,0.67334104,39,0.7948718,
4595,0.6681015,40,0.6666667,
4596,0.8000375,40,0.65,
4597,0.65693605,41,0.825,
4598,0.78724307,41,0.73170733,
4599,1.0594472,41,0.68292683,
4600,0.7846824,42,0.6585366,0.6625
4601,0.72650695,42,0.71428573,
4602,0.6505718,42,0.7619048,
4603,0.7253806,42,0.6904762,
4604,0.5283421,42,0.8333333,
4605,0.7704509,42,0.78571427,
4606,0.99557906,43,0.6666667,
4607,0.8598482,44,0.6744186,
4608,1.1053321,43,0.5681818,
4609,0.601535,43,0.7906977,
4610,1.0520447,42,0.6511628,
4611,1.0382516,42,0.6666667,
4612,0.7201931,42,0.7380952,
4613,0.77021444,41,0.7380952,
4614,0.73780185,41,0.75609756,
4615,0.73046374,42,0.80487806,
4616,0.4815107,42,0.8333333,
4617,0.7248543,42,0.7380952,
4618,0.62576973,41,0.85714287,
4619,0.89850265,42,0.6097561,
4620,0.4625956,42,0.9047619,
4621,1.0402484,42,0.5952381,
4622,1.0497446,42,0.6666667,
4623,0.97534126,42,0.54761904,
4624,0.8311031,43,0.6904762,
4625,0.6534773,43,0.74418604,
4626,0.71120226,44,0.6511628,
4627,0.89921016,44,0.6818182,
4628,0.85081965,44,0.6818182,
4629,0.79966396,44,0.75,
4630,0.828961,44,0.79545456,
4631,0.84533155,43,0.75,
4632,1.0783808,43,0.53488374,
4633,1.0739619,43,0.6744186,
4634,0.7062348,43,0.6744186,
4635,0.86368126,43,0.7209302,
4636,0.49650484,43,0.8372093,
4637,0.53608227,43,0.76744187,
4638,0.7956984,43,0.7209302,
4639,0.86493,43,0.6976744,
4640,0.8743188,43,0.6511628,
4641,0.86067563,43,0.7209302,
4642,0.54190594,43,0.7906977,
4643,0.5901187,43,0.88372093,
4644,0.8946502,43,0.7209302,
4645,1.0298134,43,0.6511628,
4646,0.8886103,44,0.6744186,
4647,0.6289737,44,0.77272725,
4648,0.46039572,44,0.84090906,
4649,0.7026818,43,0.77272725,
4650,0.7266785,44,0.8372093,
4651,0.6243923,44,0.75,
4652,0.75427663,44,0.6818182,
4653,0.9623094,44,0.6818182,
4654,0.7464211,44,0.65909094,
4655,0.70372146,44,0.79545456,
4656,0.52452624,44,0.8636364,
4657,0.70928967,44,0.72727275,
4658,0.46541816,44,0.8636364,
4659,0.83709925,45,0.77272725,
4660,0.790601,45,0.7777778,
4661,0.74610716,47,0.6888889,
4662,0.5870734,46,0.80851066,
4663,0.9469537,47,0.67391306,
4664,0.65878046,47,0.7659575,
4665,0.83673745,47,0.7659575,
4666,0.9873697,47,0.59574467,
4667,0.8999547,47,0.68085104,
4668,0.69042856,46,0.7659575,
4669,0.63666207,46,0.7826087,
4670,0.77320445,45,0.6956522,
4671,0.61783475,46,0.73333335,
4672,0.4483106,46,0.8695652,
4673,0.7742704,46,0.73913044,
4674,0.65896887,46,0.7826087,
4675,1.133945,46,0.6304348,
4676,0.7370561,46,0.73913044,
4677,0.65494984,46,0.76086956,
4678,0.7300226,47,0.6956522,
4679,0.7459246,47,0.68085104,
4680,0.78197855,48,0.68085104,
4681,0.58249193,48,0.8125,
4682,0.6506464,48,0.75,
4683,0.94727916,47,0.7083333,
4684,0.5372624,47,0.80851066,
4685,0.80078775,48,0.65957445,
4686,0.7417248,48,0.7083333,
4687,0.5350763,48,0.7916667,
4688,0.61459094,48,0.7708333,
4689,0.52071923,48,0.8125,
4690,0.56004804,49,0.8125,
4691,0.7004072,49,0.75510204,
4692,0.7115885,49,0.6938776,
4693,0.68658394,49,0.79591835,
4694,0.547833,50,0.79591835,
4695,0.40543556,49,0.88,
4696,0.5530123,49,0.7755102,
4697,0.91174364,50,0.6530612,
4698,0.6148342,49,0.76,
4699,0.67800575,49,0.75510204,
4700,0.6256672,49,0.79591835,0.6731
4701,0.5461412,49,0.79591835,
4702,0.5317216,49,0.81632656,
4703,0.46322215,49,0.877551,
4704,1.0268286,50,0.67346936,
4705,1.1295004,50,0.54,
4706,0.827138,50,0.66,
4707,0.60694337,50,0.74,
4708,1.0169387,50,0.62,
4709,0.9233934,50,0.7,
4710,0.8451173,51,0.72,
4711,0.6399363,51,0.7058824,
4712,0.77743584,50,0.7647059,
4713,0.5858617,50,0.8,
4714,0.60850406,50,0.84,
4715,0.758728,50,0.7,
4716,0.8897662,50,0.64,
4717,0.66675514,51,0.74,
4718,0.5658541,51,0.8235294,
4719,0.59783983,51,0.7254902,
4720,1.0982417,51,0.627451,
4721,0.726767,51,0.7058824,
4722,0.5127291,51,0.84313726,
4723,0.8638817,51,0.6862745,
4724,0.5172212,51,0.8039216,
4725,0.7880638,51,0.74509805,
4726,0.7253286,51,0.6862745,
4727,0.49284813,51,0.84313726,
4728,0.9930616,50,0.5882353,
4729,0.9310816,50,0.68,
4730,0.5688991,50,0.8,
4731,0.47590274,50,0.82,
4732,0.5673515,50,0.78,
4733,1.1254894,50,0.64,
4734,0.7318831,50,0.72,
4735,0.7313557,49,0.74,
4736,0.9323852,49,0.63265306,
4737,0.74577534,48,0.71428573,
4738,0.49131432,48,0.875,
4739,1.121759,48,0.5625,
4740,0.94994277,48,0.6875,
4741,0.70480746,48,0.7708333,
4742,0.6816032,48,0.7916667,
4743,0.5561194,48,0.8541667,
4744,0.80817777,49,0.7708333,
4745,0.70899194,49,0.75510204,
4746,0.71549433,49,0.75510204,
4747,0.70323986,50,0.7346939,
4748,0.6272242,51,0.76,
4749,0.9830264,51,0.627451,
4750,0.68674994,50,0.7254902,
4751,0.5312032,50,0.82,
4752,0.5571922,50,0.82,
4753,0.7459091,50,0.76,
4754,0.80947566,51,0.78,
4755,0.65344924,51,0.7254902,
4756,0.6390992,51,0.7254902,
4757,0.7260228,51,0.8235294,
4758,0.41401878,52,0.88235295,
4759,0.6230132,52,0.8076923,
4760,0.53186345,52,0.8076923,
4761,0.7784144,52,0.6923077,
4762,0.30747974,52,0.9230769,
4763,0.6913471,52,0.71153843,
4764,0.6790707,52,0.7307692,
4765,0.87789756,51,0.7307692,
4766,0.63098323,52,0.8039216,
4767,0.8414409,52,0.7307692,
4768,0.57066256,52,0.78846157,
4769,0.65447587,53,0.75,
4770,0.7662222,53,0.754717,
4771,0.8484623,54,0.7358491,
4772,0.77205175,54,0.6851852,
4773,0.49773592,55,0.8333333,
4774,0.5432207,54,0.8181818,
4775,0.45676786,54,0.8333333,
4776,0.50864214,54,0.7777778,
4777,0.76699716,54,0.7037037,
4778,0.784156,54,0.7777778,
4779,0.76286656,54,0.7407407,
4780,0.48973134,54,0.8518519,
4781,0.5206385,54,0.8148148,
4782,0.48460656,54,0.8333333,
4783,0.65610594,54,0.7037037,
4784,0.73349714,53,0.7222222,
4785,0.6473188,53,0.754717,
4786,0.48060232,54,0.8301887,
4787,0.70905215,54,0.7777778,
4788,0.6094041,55,0.8333333,
4789,0.89811736,56,0.6909091,
4790,0.63318914,56,0.78571427,
4791,0.84648645,57,0.64285713,
4792,0.58467984,57,0.80701756,
4793,1.029079,56,0.64912283,
4794,0.6025099,57,0.76785713,
4795,0.4682473,58,0.7894737,
4796,0.5083277,58,0.7758621,
4797,0.75846446,57,0.70689654,
4798,0.60140467,58,0.7719298,
4799,0.6165385,57,0.8448276,
4800,0.6110938,57,0.80701756,0.6734
4801,0.500077,57,0.8596491,
4802,0.81917936,57,0.64912283,
4803,0.6000492,57,0.7719298,
4804,0.7032096,57,0.75438595,
4805,0.9076525,57,0.6666667,
4806,0.61378706,56,0.84210527,
4807,0.8118347,57,0.6785714,
4808,0.6110873,57,0.75438595,
4809,0.63039726,57,0.80701756,
4810,0.5255967,56,0.80701756,
4811,0.5185438,56,0.83928573,
4812,0.6332396,56,0.8035714,
4813,0.58041966,56,0.8214286,
4814,0.82397825,55,0.6785714,
4815,0.51147336,55,0.76363635,
4816,0.6821845,55,0.7090909,
4817,0.65647703,55,0.74545455,
4818,0.5328645,56,0.8181818,
4819,0.5364091,57,0.8035714,
4820,0.43948475,57,0.8596491,
4821,0.59799594,57,0.7894737,
4822,0.6484791,58,0.7894737,
4823,0.61517155,57,0.7758621,
4824,0.5890125,57,0.7894737,
4825,0.566199,57,0.7368421,
4826,0.46428674,57,0.84210527,
4827,0.84346193,57,0.61403507,
4828,0.4150195,57,0.877193,
4829,0.68757665,58,0.7017544,
4830,0.74499553,58,0.7241379,
4831,0.63979286,59,0.79310346,
4832,0.70352125,59,0.8135593,
4833,0.74405307,59,0.66101694,
4834,0.6810774,58,0.779661,
4835,0.48990548,59,0.86206895,
4836,0.7443062,59,0.7457627,
4837,0.746431,60,0.69491524,
4838,0.7568314,59,0.76666665,
4839,0.76985013,59,0.7457627,
4840,0.51023114,59,0.7966102,
4841,0.63208133,59,0.8305085,
4842,0.5914474,59,0.7966102,
4843,0.27747786,59,0.88135594,
4844,0.5561761,59,0.8305085,
4845,0.74705887,59,0.69491524,
4846,0.6832807,60,0.779661,
4847,0.5729129,60,0.81666666,
4848,0.64124423,61,0.75,
4849,0.6819263,61,0.7704918,
4850,0.54261065,61,0.78688526,
4851,0.7322819,61,0.704918,
4852,0.63295007,62,0.73770493,
4853,0.40705514,62,0.88709676,
4854,0.5825857,61,0.8064516,
4855,0.66415155,60,0.73770493,
4856,0.7369015,60,0.75,
4857,0.5201277,59,0.8,
4858,0.5856635,60,0.7966102,
4859,0.6543788,60,0.8,
4860,0.4488664,60,0.85,
4861,0.5124443,60,0.81666666,
4862,0.6917201,60,0.73333335,
4863,0.48859102,60,0.81666666,
4864,0.6060207,60,0.76666665,
4865,0.60212505,60,0.75,
4866,0.83299655,60,0.7,
4867,0.93377346,60,0.65,
4868,0.6866778,61,0.75,
4869,0.7736553,61,0.73770493,
4870,0.51167095,60,0.8360656,
4871,0.96659034,61,0.65,
4872,0.6944002,61,0.73770493,
4873,0.5690319,61,0.8032787,
4874,0.51162565,60,0.8360656,
4875,0.571392,60,0.78333336,
4876,0.6435255,60,0.73333335,
4877,0.42596245,60,0.8,
4878,0.5428446,60,0.78333336,
4879,0.5173804,60,0.8333333,
4880,0.40393543,60,0.9,
4881,0.6065075,61,0.8,
4882,0.6152601,61,0.7704918,
4883,0.7154646,61,0.73770493,
4884,0.48581395,61,0.8360656,
4885,0.56325805,62,0.7704918,
